Date,Site,Department,RiskScore,IncidentFlag,Temperature,Humidity,EquipmentAge
12-07-2024 22:00,Site A,Logistics,61,1,28.6,34.8,4
12-07-2024 23:00,Site D,Manufacturing,72,1,17.1,89.5,6
12-07-2024 23:00,Site C,Manufacturing,54,0,15.4,84.6,1
13-07-2024 00:00,Site A,Logistics,42,1,38.1,58.2,3
13-07-2024 00:00,Site B,Manufacturing,30,0,27.2,39.2,5
13-07-2024 01:00,Site D,Safety,8,1,15.8,85.4,3
13-07-2024 02:00,Site A,Logistics,94,0,18.9,79.3,3
13-07-2024 04:00,Site C,Safety,55,0,28.9,36.9,7
13-07-2024 05:00,Site B,Logistics,5,0,17.6,45.9,10
13-07-2024 05:00,Site A,Logistics,35,0,36.9,46.1,4
13-07-2024 06:00,Site B,Safety,61,0,32.4,84.9,7
13-07-2024 12:00,Site C,Logistics,71,0,33.8,82.1,2
13-07-2024 14:00,Site D,Manufacturing,91,0,17.6,89.5,8
13-07-2024 19:00,Site C,Logistics,2,0,22.7,82.4,10
13-07-2024 21:00,Site B,Logistics,53,0,35.1,60.3,1
14-07-2024 00:00,Site B,Safety,72,0,35.9,87.2,8
14-07-2024 00:00,Site A,Manufacturing,68,0,33.4,84,7
14-07-2024 03:00,Site B,Logistics,13,1,32.8,58.6,1
14-07-2024 07:00,Site A,Logistics,29,0,26.7,51.4,3
14-07-2024 08:00,Site D,Logistics,79,0,16.5,90,8
14-07-2024 12:00,Site B,Safety,23,0,25.7,63.5,8
14-07-2024 14:00,Site A,Safety,59,0,15.8,65.3,9
14-07-2024 16:00,Site B,Manufacturing,57,0,33.4,84.4,2
14-07-2024 16:00,Site C,Logistics,87,0,33.9,58.3,8
15-07-2024 01:00,Site C,Safety,85,0,16,78.2,9
15-07-2024 06:00,Site B,Safety,31,0,34.8,74.6,5
15-07-2024 08:00,Site B,Logistics,29,0,37.7,62.3,6
15-07-2024 09:00,Site B,Logistics,4,0,16.3,70.4,6
15-07-2024 10:00,Site D,Manufacturing,42,0,23.9,72.8,5
15-07-2024 11:00,Site D,Manufacturing,14,0,39.7,85.2,6
15-07-2024 13:00,Site A,Manufacturing,62,0,18.4,35,8
15-07-2024 14:00,Site C,Safety,4,0,23,46.9,5
15-07-2024 17:00,Site B,Safety,97,0,34,40.8,6
15-07-2024 18:00,Site D,Manufacturing,47,0,26.2,58.5,7
15-07-2024 21:00,Site A,Safety,80,0,18.9,61.5,8
15-07-2024 23:00,Site A,Logistics,12,0,28.2,81.4,10
16-07-2024 00:00,Site A,Safety,8,1,35.4,64.5,1
16-07-2024 03:00,Site C,Safety,71,0,23.3,77,2
16-07-2024 03:00,Site A,Logistics,28,0,15.4,47.4,9
16-07-2024 05:00,Site B,Safety,76,0,22.2,80.4,4
16-07-2024 07:00,Site D,Safety,60,1,40,77.6,2
16-07-2024 09:00,Site A,Manufacturing,37,0,18.4,78.8,8
16-07-2024 10:00,Site C,Logistics,78,0,28.5,86.9,10
16-07-2024 11:00,Site B,Manufacturing,27,0,30.4,71.2,5
16-07-2024 11:00,Site D,Safety,1,0,22.4,51.8,10
16-07-2024 14:00,Site B,Logistics,36,0,21.1,70.9,10
16-07-2024 14:00,Site C,Manufacturing,66,0,19.4,65.9,8
16-07-2024 14:00,Site D,Logistics,11,0,17.8,47,6
16-07-2024 16:00,Site D,Safety,10,0,29.1,39.1,6
16-07-2024 16:00,Site C,Logistics,49,0,23,76.5,7
16-07-2024 17:00,Site A,Safety,40,0,19.7,75,1
16-07-2024 17:00,Site C,Manufacturing,76,0,17.5,34,9
16-07-2024 18:00,Site A,Safety,84,0,33.9,89.5,3
16-07-2024 20:00,Site A,Manufacturing,78,0,21.8,35.2,9
16-07-2024 20:00,Site D,Logistics,9,0,32.6,49.6,3
16-07-2024 23:00,Site D,Safety,21,0,32.8,44.1,3
16-07-2024 23:00,Site A,Safety,73,0,28.3,55.4,4
17-07-2024 00:00,Site B,Safety,76,0,17.6,78.9,1
17-07-2024 00:00,Site C,Logistics,96,0,18.1,34.9,2
17-07-2024 02:00,Site C,Manufacturing,42,0,23.7,54.9,4
17-07-2024 03:00,Site C,Manufacturing,22,0,30.4,85.4,8
17-07-2024 08:00,Site A,Logistics,69,1,36.6,78.5,5
17-07-2024 12:00,Site D,Manufacturing,30,0,35.8,73.1,4
17-07-2024 14:00,Site D,Safety,30,0,28.5,88.3,9
17-07-2024 15:00,Site B,Logistics,68,0,25.1,63.3,9
17-07-2024 18:00,Site A,Logistics,6,0,19.3,71.8,6
17-07-2024 19:00,Site A,Safety,44,0,28,63,5
17-07-2024 20:00,Site A,Logistics,9,0,20.3,63.3,6
17-07-2024 20:00,Site B,Manufacturing,45,0,26.6,65.3,2
17-07-2024 21:00,Site C,Logistics,58,0,22.8,47.4,7
17-07-2024 21:00,Site A,Safety,46,0,25.5,49.8,3
18-07-2024 02:00,Site D,Manufacturing,55,1,16.5,69.6,2
18-07-2024 02:00,Site A,Safety,63,0,24,40,5
18-07-2024 03:00,Site C,Safety,59,0,29,59.5,10
18-07-2024 05:00,Site C,Safety,56,1,28.4,62.9,5
18-07-2024 05:00,Site A,Manufacturing,96,0,22.2,64,7
18-07-2024 07:00,Site C,Safety,5,0,34.7,66.7,9
18-07-2024 07:00,Site C,Logistics,50,0,20.3,79,9
18-07-2024 08:00,Site D,Safety,14,0,28,85.7,4
18-07-2024 11:00,Site D,Safety,60,0,23.9,48.1,9
18-07-2024 12:00,Site D,Safety,40,0,22.7,64.6,3
18-07-2024 13:00,Site C,Logistics,72,0,25.7,79.1,10
18-07-2024 17:00,Site C,Logistics,30,0,32.6,53.2,9
18-07-2024 20:00,Site A,Safety,75,0,31.8,78.5,3
19-07-2024 01:00,Site A,Logistics,79,0,18.1,66.4,5
19-07-2024 03:00,Site D,Safety,31,0,33.7,41.2,8
19-07-2024 04:00,Site B,Safety,33,0,17.9,49.4,10
19-07-2024 07:00,Site B,Manufacturing,66,1,27.7,68.9,5
19-07-2024 09:00,Site C,Manufacturing,25,0,34.8,71.2,9
19-07-2024 11:00,Site C,Safety,86,0,31,68,9
19-07-2024 13:00,Site D,Logistics,8,0,34.8,72.6,6
19-07-2024 15:00,Site C,Logistics,1,0,38.6,85.1,10
19-07-2024 19:00,Site A,Manufacturing,37,0,20.5,82.4,9
19-07-2024 19:00,Site A,Logistics,30,0,30.9,51.3,2
19-07-2024 20:00,Site B,Safety,91,0,36.5,89.9,3
19-07-2024 22:00,Site D,Logistics,3,1,31.6,87.4,10
19-07-2024 22:00,Site B,Safety,35,0,37.4,81.8,9
20-07-2024 00:00,Site A,Manufacturing,35,0,28,82.7,9
20-07-2024 01:00,Site C,Manufacturing,27,0,37.5,52.8,9
20-07-2024 02:00,Site B,Safety,58,1,20.1,72.3,4
20-07-2024 02:00,Site C,Logistics,0,0,34,71.6,9
20-07-2024 03:00,Site A,Safety,3,0,23.9,30.4,1
20-07-2024 04:00,Site D,Logistics,2,0,21.6,36.8,8
20-07-2024 04:00,Site B,Manufacturing,73,0,26.6,78.5,3
20-07-2024 05:00,Site C,Manufacturing,52,0,19.1,88.3,10
20-07-2024 05:00,Site B,Logistics,39,0,34.8,88.3,4
20-07-2024 06:00,Site A,Manufacturing,75,1,34,73,3
20-07-2024 06:00,Site B,Safety,3,0,21.9,70.7,5
20-07-2024 07:00,Site C,Logistics,70,0,23.8,50.2,2
20-07-2024 07:00,Site A,Logistics,51,0,22.3,82.2,1
20-07-2024 08:00,Site D,Manufacturing,21,0,38.2,47,3
20-07-2024 09:00,Site C,Safety,28,0,24.6,81.6,7
20-07-2024 09:00,Site D,Logistics,67,0,28.9,63.1,7
20-07-2024 10:00,Site B,Logistics,41,0,17.1,64.9,7
20-07-2024 15:00,Site B,Manufacturing,55,0,24.4,58.2,4
20-07-2024 19:00,Site B,Logistics,65,0,16.1,50.8,2
20-07-2024 19:00,Site D,Manufacturing,84,1,35.7,55.3,2
20-07-2024 20:00,Site D,Logistics,43,0,15.4,56.4,5
20-07-2024 21:00,Site A,Safety,97,0,21.6,63.5,9
20-07-2024 22:00,Site A,Manufacturing,52,0,16.6,46.7,2
20-07-2024 22:00,Site A,Logistics,24,0,33.9,32.6,8
21-07-2024 00:00,Site A,Manufacturing,65,0,32.9,68.1,1
21-07-2024 01:00,Site A,Safety,63,1,39.3,32.8,3
21-07-2024 02:00,Site C,Logistics,44,0,26.1,69.3,3
21-07-2024 02:00,Site A,Logistics,20,0,29.2,64.3,10
21-07-2024 04:00,Site B,Logistics,22,0,17.8,40.7,9
21-07-2024 10:00,Site C,Logistics,74,0,26.4,86,7
21-07-2024 10:00,Site B,Logistics,79,0,36.9,89,8
21-07-2024 11:00,Site C,Safety,25,0,31.1,64.9,3
21-07-2024 12:00,Site D,Safety,3,0,28.8,71.4,10
21-07-2024 12:00,Site D,Logistics,46,0,32.7,64,10
21-07-2024 18:00,Site A,Manufacturing,47,0,30,40.5,10
21-07-2024 21:00,Site A,Safety,32,0,30.9,53.6,5
21-07-2024 22:00,Site D,Logistics,45,0,36.2,61,5
22-07-2024 06:00,Site B,Manufacturing,53,0,18.6,55.2,6
22-07-2024 08:00,Site C,Logistics,62,1,21.3,63,3
22-07-2024 11:00,Site D,Safety,55,0,32.6,50.7,5
22-07-2024 12:00,Site A,Safety,13,0,32.5,51.8,8
22-07-2024 12:00,Site C,Manufacturing,56,0,31.1,64.9,2
22-07-2024 13:00,Site D,Logistics,76,0,17.6,41.5,7
22-07-2024 13:00,Site C,Safety,72,0,21.3,41.9,7
22-07-2024 13:00,Site D,Safety,3,0,26.9,67.3,8
22-07-2024 15:00,Site D,Manufacturing,33,0,23.8,30.6,8
22-07-2024 17:00,Site B,Logistics,80,0,29.4,81.1,1
22-07-2024 19:00,Site D,Manufacturing,96,0,36.4,52.1,2
22-07-2024 20:00,Site D,Safety,78,0,16.5,46.6,4
22-07-2024 21:00,Site D,Manufacturing,73,1,16,50.7,8
22-07-2024 21:00,Site A,Manufacturing,89,0,20,48.5,4
22-07-2024 23:00,Site D,Logistics,41,0,29.1,56.2,2
22-07-2024 23:00,Site A,Logistics,71,0,28.9,74.7,2
23-07-2024 03:00,Site A,Safety,63,0,34.4,33.1,6
23-07-2024 06:00,Site B,Manufacturing,74,0,30.2,42,5
23-07-2024 07:00,Site B,Safety,4,0,29.9,44.6,2
23-07-2024 09:00,Site B,Manufacturing,27,0,34.9,78.1,10
23-07-2024 09:00,Site B,Logistics,34,1,33.5,53,9
23-07-2024 09:00,Site B,Manufacturing,12,0,29.3,57.2,8
23-07-2024 10:00,Site A,Logistics,75,0,29.2,48.7,3
23-07-2024 13:00,Site D,Safety,16,0,27.9,87.2,9
23-07-2024 14:00,Site D,Manufacturing,25,0,37,38.7,8
23-07-2024 15:00,Site B,Safety,2,0,23.3,89.5,10
23-07-2024 15:00,Site A,Manufacturing,18,0,37.6,55,10
23-07-2024 17:00,Site D,Safety,80,0,34.3,79.4,9
23-07-2024 18:00,Site D,Manufacturing,66,0,30.4,43,5
23-07-2024 19:00,Site D,Logistics,53,0,27.6,67.8,9
23-07-2024 23:00,Site D,Manufacturing,44,1,37.8,51.5,4
24-07-2024 00:00,Site A,Logistics,38,0,35.9,35.3,1
24-07-2024 02:00,Site C,Manufacturing,60,0,16.3,85.3,3
24-07-2024 03:00,Site D,Safety,55,0,37.3,30.9,1
24-07-2024 04:00,Site D,Logistics,91,0,22.8,56.4,5
24-07-2024 05:00,Site A,Manufacturing,78,0,37.2,39.6,1
24-07-2024 07:00,Site D,Manufacturing,12,1,28.6,82.2,8
24-07-2024 08:00,Site D,Safety,96,0,32.9,88.9,6
24-07-2024 09:00,Site D,Logistics,40,0,25.1,42.5,1
24-07-2024 09:00,Site D,Manufacturing,3,0,31.2,43,2
24-07-2024 14:00,Site B,Manufacturing,6,0,21.1,72.1,2
24-07-2024 15:00,Site D,Logistics,48,0,26.7,85.9,7
24-07-2024 19:00,Site D,Safety,93,0,16.6,47,10
24-07-2024 20:00,Site C,Logistics,67,0,32.5,50.7,7
24-07-2024 21:00,Site D,Logistics,15,0,33.9,37.5,9
25-07-2024 01:00,Site A,Logistics,61,0,21.8,77,8
25-07-2024 02:00,Site B,Manufacturing,44,0,28.1,66.9,6
25-07-2024 02:00,Site B,Safety,11,0,37.8,69.2,6
25-07-2024 03:00,Site B,Safety,40,0,31.8,74.5,1
25-07-2024 04:00,Site B,Safety,38,1,37.6,58.6,1
25-07-2024 06:00,Site D,Safety,89,0,31.6,34.4,8
25-07-2024 06:00,Site C,Logistics,65,0,32.1,85.5,4
25-07-2024 08:00,Site D,Logistics,2,0,22.6,46,1
25-07-2024 08:00,Site D,Logistics,48,0,15.9,74.9,8
25-07-2024 12:00,Site C,Safety,37,1,30.1,33.9,2
25-07-2024 14:00,Site D,Safety,12,0,38.6,47.6,6
25-07-2024 15:00,Site B,Logistics,87,0,36.6,43.1,4
25-07-2024 18:00,Site A,Manufacturing,40,0,33.1,77,10
25-07-2024 19:00,Site D,Logistics,83,1,25.1,70.5,5
25-07-2024 20:00,Site B,Manufacturing,57,0,32.5,30.5,3
25-07-2024 20:00,Site A,Logistics,42,0,25,87.7,5
26-07-2024 00:00,Site A,Manufacturing,32,1,39.7,89.5,10
26-07-2024 03:00,Site C,Manufacturing,98,1,32.2,90,8
26-07-2024 05:00,Site A,Manufacturing,27,0,37.3,56.8,1
26-07-2024 06:00,Site D,Manufacturing,51,0,25.8,63.9,2
26-07-2024 06:00,Site C,Manufacturing,100,0,21.3,82.8,8
26-07-2024 08:00,Site B,Manufacturing,34,0,26.2,79.1,2
26-07-2024 13:00,Site D,Logistics,16,0,26.7,76,8
26-07-2024 15:00,Site B,Safety,34,0,26,71.5,10
26-07-2024 17:00,Site D,Safety,98,0,35.4,74.5,4
26-07-2024 18:00,Site D,Manufacturing,93,0,37.2,32.1,8
26-07-2024 19:00,Site A,Logistics,34,0,15.6,75.8,8
26-07-2024 22:00,Site B,Manufacturing,52,0,26.4,53.6,2
26-07-2024 22:00,Site B,Manufacturing,12,1,27.3,51.5,3
26-07-2024 23:00,Site D,Logistics,34,0,23.9,69.6,6
27-07-2024 02:00,Site C,Logistics,58,0,23.1,49,6
27-07-2024 05:00,Site B,Manufacturing,74,0,35.2,62,6
27-07-2024 05:00,Site D,Safety,2,0,22.3,78.5,7
27-07-2024 06:00,Site B,Logistics,12,1,25.3,53.8,8
27-07-2024 07:00,Site A,Logistics,53,0,30.9,80.1,9
27-07-2024 07:00,Site A,Manufacturing,45,1,28.7,83.2,10
27-07-2024 08:00,Site A,Manufacturing,59,0,28.4,71.2,6
27-07-2024 10:00,Site B,Manufacturing,35,0,27.1,86.3,4
27-07-2024 11:00,Site D,Safety,2,0,22.3,42.7,9
27-07-2024 12:00,Site B,Safety,15,1,30.2,85,10
27-07-2024 13:00,Site C,Safety,88,0,17.7,70.4,8
27-07-2024 17:00,Site B,Logistics,17,0,16.3,78.2,4
27-07-2024 17:00,Site A,Manufacturing,22,0,22.2,39.8,8
27-07-2024 17:00,Site C,Safety,84,0,39.9,44.3,3
27-07-2024 18:00,Site A,Logistics,66,1,15.7,60.4,9
27-07-2024 19:00,Site B,Manufacturing,28,0,37.2,54.8,5
27-07-2024 21:00,Site A,Logistics,60,0,24.7,81.1,3
28-07-2024 04:00,Site D,Logistics,32,0,23.6,36.9,9
28-07-2024 04:00,Site C,Manufacturing,60,0,39.1,56.9,4
28-07-2024 05:00,Site C,Safety,40,0,26.1,31.2,2
28-07-2024 08:00,Site B,Logistics,60,0,38.2,53.9,5
28-07-2024 11:00,Site C,Logistics,81,0,27.6,36.6,5
28-07-2024 15:00,Site D,Safety,60,0,21.6,78.4,8
28-07-2024 22:00,Site B,Manufacturing,21,0,32.4,30.5,1
28-07-2024 22:00,Site B,Safety,67,0,17.7,86.5,10
28-07-2024 23:00,Site A,Manufacturing,5,0,19.3,73.4,10
29-07-2024 00:00,Site C,Manufacturing,86,0,22.9,44.9,7
29-07-2024 00:00,Site B,Safety,35,0,31.6,86.2,3
29-07-2024 01:00,Site B,Manufacturing,42,1,22.1,63.5,2
29-07-2024 01:00,Site C,Logistics,39,0,38.5,74.5,4
29-07-2024 02:00,Site B,Manufacturing,82,0,29,36.9,10
29-07-2024 03:00,Site D,Safety,25,1,26.4,41.6,6
29-07-2024 03:00,Site D,Manufacturing,9,0,15.4,45.5,6
29-07-2024 04:00,Site C,Logistics,38,0,28.5,70.7,2
29-07-2024 05:00,Site C,Logistics,48,0,19,51,7
29-07-2024 09:00,Site D,Safety,24,0,26.8,34.3,8
29-07-2024 10:00,Site C,Logistics,35,0,36.2,62.2,6
29-07-2024 12:00,Site C,Manufacturing,79,0,17,59.5,6
29-07-2024 12:00,Site B,Manufacturing,4,0,35.9,52.3,1
29-07-2024 13:00,Site D,Manufacturing,52,0,29.8,77.3,6
29-07-2024 18:00,Site A,Safety,15,0,17.3,70.6,4
29-07-2024 20:00,Site A,Manufacturing,46,0,37.9,34,6
29-07-2024 21:00,Site D,Safety,25,0,21.7,78.9,6
29-07-2024 22:00,Site B,Safety,26,0,23.7,31.6,10
30-07-2024 01:00,Site C,Manufacturing,6,0,35.2,86.8,9
30-07-2024 03:00,Site B,Manufacturing,4,0,21.6,71.2,4
30-07-2024 04:00,Site D,Safety,55,0,28.5,77,4
30-07-2024 07:00,Site A,Logistics,59,0,23.9,35.5,3
30-07-2024 12:00,Site A,Safety,25,0,28.4,30.4,10
30-07-2024 13:00,Site B,Safety,88,0,36.4,89.6,2
30-07-2024 13:00,Site A,Logistics,12,0,27.6,85.9,8
30-07-2024 15:00,Site B,Logistics,73,0,39.3,32.5,8
30-07-2024 16:00,Site A,Safety,29,1,17.5,63.6,1
30-07-2024 17:00,Site C,Safety,14,0,33.6,65,8
30-07-2024 18:00,Site C,Logistics,11,0,18.4,62.1,2
31-07-2024 01:00,Site A,Logistics,22,0,15.7,83.9,9
31-07-2024 07:00,Site A,Safety,84,0,33.9,56.4,9
31-07-2024 08:00,Site C,Safety,17,0,24.8,30.2,9
31-07-2024 12:00,Site D,Logistics,79,0,37.2,38.7,9
31-07-2024 13:00,Site B,Safety,66,0,29.9,48.4,2
31-07-2024 15:00,Site C,Safety,27,0,37.4,46.7,10
31-07-2024 17:00,Site A,Safety,0,0,15.4,67.6,2
31-07-2024 18:00,Site A,Manufacturing,57,0,31,37.2,5
31-07-2024 20:00,Site B,Manufacturing,53,0,36.6,77.5,6
31-07-2024 22:00,Site D,Manufacturing,44,0,21.9,88.4,9
31-07-2024 22:00,Site D,Logistics,90,0,36,48.9,2
31-07-2024 23:00,Site C,Logistics,33,0,35.3,76.1,4
01-08-2024 04:00,Site D,Manufacturing,66,0,21.3,78.2,7
01-08-2024 05:00,Site B,Safety,1,0,39,45.9,10
01-08-2024 07:00,Site A,Manufacturing,73,0,23.1,42.6,1
01-08-2024 07:00,Site D,Safety,95,0,27.1,48.4,8
01-08-2024 08:00,Site B,Manufacturing,20,1,20.7,60.9,6
01-08-2024 09:00,Site A,Manufacturing,35,0,22.6,49.1,7
01-08-2024 10:00,Site A,Manufacturing,42,1,36.2,80.6,4
01-08-2024 12:00,Site C,Logistics,73,0,27.6,80.7,6
01-08-2024 12:00,Site B,Manufacturing,36,0,24.8,61.8,10
01-08-2024 13:00,Site C,Logistics,50,0,28.6,51.4,4
01-08-2024 14:00,Site A,Manufacturing,90,1,39.5,56.7,2
01-08-2024 17:00,Site B,Safety,68,0,26.1,47.8,3
01-08-2024 18:00,Site A,Manufacturing,20,0,15.4,68.3,10
01-08-2024 19:00,Site B,Manufacturing,92,0,17.2,72.3,8
01-08-2024 19:00,Site C,Manufacturing,57,0,31.5,84.9,2
01-08-2024 21:00,Site C,Safety,8,1,27.2,78.3,4
02-08-2024 03:00,Site A,Logistics,26,0,16.1,49.4,1
02-08-2024 03:00,Site B,Safety,32,0,23.8,41.4,7
02-08-2024 06:00,Site D,Logistics,13,0,15.9,73,2
02-08-2024 06:00,Site A,Logistics,42,0,26.8,68.9,3
02-08-2024 09:00,Site C,Safety,69,0,15.4,63.7,7
02-08-2024 14:00,Site B,Logistics,11,0,17.4,84.8,4
02-08-2024 20:00,Site C,Manufacturing,31,0,20.5,55.9,10
02-08-2024 22:00,Site A,Manufacturing,31,0,29.9,76.5,6
02-08-2024 22:00,Site D,Logistics,31,0,39.8,57.9,4
03-08-2024 05:00,Site A,Logistics,27,0,19.7,64,6
03-08-2024 08:00,Site B,Manufacturing,97,0,37,39,1
03-08-2024 10:00,Site B,Safety,35,0,33.1,79.1,7
03-08-2024 10:00,Site A,Safety,53,0,22.8,50.3,1
03-08-2024 13:00,Site D,Manufacturing,14,0,23.3,61.1,3
03-08-2024 14:00,Site D,Safety,43,1,32.7,63.2,7
03-08-2024 14:00,Site D,Logistics,49,0,17.7,88.4,4
03-08-2024 16:00,Site B,Manufacturing,6,0,24.8,67.7,8
03-08-2024 16:00,Site D,Logistics,25,0,33.7,78.6,8
03-08-2024 17:00,Site A,Logistics,97,0,15.5,59.3,5
03-08-2024 17:00,Site C,Manufacturing,83,0,29.5,56.2,10
03-08-2024 18:00,Site B,Manufacturing,74,0,34.3,30.6,9
03-08-2024 20:00,Site C,Manufacturing,42,0,28.6,46.9,1
03-08-2024 22:00,Site B,Logistics,37,0,19.4,31.2,4
03-08-2024 23:00,Site D,Logistics,44,0,32.3,57.2,8
04-08-2024 01:00,Site A,Safety,74,1,18.3,39,7
04-08-2024 03:00,Site B,Safety,20,0,17.4,31.3,8
04-08-2024 03:00,Site B,Safety,58,0,18.6,30.4,10
04-08-2024 05:00,Site A,Manufacturing,96,0,29,52.2,6
04-08-2024 05:00,Site A,Safety,85,0,34.7,30.4,4
04-08-2024 08:00,Site D,Safety,59,0,37.6,62.4,8
04-08-2024 10:00,Site C,Logistics,95,1,16.5,78.3,2
04-08-2024 14:00,Site D,Safety,2,0,28.1,53.7,10
04-08-2024 15:00,Site B,Logistics,72,0,21.9,47.6,2
04-08-2024 18:00,Site D,Logistics,81,0,34,53.1,7
04-08-2024 18:00,Site C,Logistics,97,0,32.2,34.9,3
04-08-2024 19:00,Site A,Manufacturing,82,0,33.2,56.9,4
04-08-2024 21:00,Site A,Manufacturing,74,0,26.8,49.1,1
04-08-2024 22:00,Site D,Logistics,18,0,16.5,80.3,9
04-08-2024 22:00,Site A,Logistics,24,0,24.1,45.8,8
04-08-2024 23:00,Site C,Safety,37,0,15.3,50.5,8
05-08-2024 02:00,Site A,Safety,6,0,31,45.6,1
05-08-2024 03:00,Site B,Logistics,66,1,29.5,48.4,3
05-08-2024 03:00,Site C,Safety,99,0,28.2,70,6
05-08-2024 04:00,Site C,Manufacturing,44,0,33.1,83.9,8
05-08-2024 05:00,Site D,Safety,49,0,35.7,41.1,8
05-08-2024 06:00,Site D,Logistics,36,0,34.7,69.8,6
05-08-2024 06:00,Site D,Logistics,3,0,28,85.3,8
05-08-2024 06:00,Site D,Safety,60,0,23.4,87.5,6
05-08-2024 07:00,Site D,Manufacturing,72,0,34.5,77,8
05-08-2024 11:00,Site D,Manufacturing,10,0,25.7,65.7,3
05-08-2024 12:00,Site C,Manufacturing,40,0,25.1,35.3,5
05-08-2024 13:00,Site A,Logistics,96,0,18,56.1,6
05-08-2024 13:00,Site B,Logistics,62,0,37.7,40.3,2
05-08-2024 15:00,Site A,Manufacturing,17,0,32.5,62.1,3
05-08-2024 17:00,Site C,Manufacturing,46,0,37,89.6,3
05-08-2024 18:00,Site D,Logistics,33,0,23.3,70,2
05-08-2024 20:00,Site D,Safety,19,0,29.2,62.4,8
06-08-2024 01:00,Site B,Safety,91,0,15.6,70,7
06-08-2024 02:00,Site A,Logistics,33,0,16,89.8,7
06-08-2024 08:00,Site A,Safety,18,0,39.3,41.5,2
06-08-2024 11:00,Site D,Logistics,20,0,31.2,87.4,5
06-08-2024 13:00,Site B,Logistics,39,0,36.5,46,10
06-08-2024 14:00,Site A,Safety,54,1,21.7,48.6,8
06-08-2024 17:00,Site D,Safety,58,0,23,42.7,10
06-08-2024 18:00,Site C,Manufacturing,7,0,30.2,33,8
06-08-2024 20:00,Site A,Logistics,14,0,31.4,79.3,2
07-08-2024 08:00,Site B,Manufacturing,55,1,34.9,60.4,1
07-08-2024 12:00,Site B,Manufacturing,66,0,32.6,45.8,1
07-08-2024 13:00,Site C,Manufacturing,60,0,37.4,53.9,2
07-08-2024 18:00,Site D,Logistics,64,1,19.6,40.6,6
08-08-2024 00:00,Site A,Manufacturing,17,0,28.8,52.2,1
08-08-2024 00:00,Site D,Safety,87,0,19,40.9,7
08-08-2024 02:00,Site B,Manufacturing,53,0,23.7,70.2,6
08-08-2024 02:00,Site C,Safety,55,0,24.2,32,1
08-08-2024 06:00,Site C,Safety,7,0,36.4,83.4,5
08-08-2024 07:00,Site C,Manufacturing,6,0,27.1,51.9,10
08-08-2024 09:00,Site A,Logistics,0,0,22.4,55.8,4
08-08-2024 09:00,Site D,Safety,98,1,24.8,89,6
08-08-2024 09:00,Site A,Manufacturing,30,0,34.9,67.6,4
08-08-2024 10:00,Site D,Safety,97,0,36,76.5,3
08-08-2024 11:00,Site A,Safety,53,0,39.5,63.4,5
08-08-2024 17:00,Site C,Safety,83,0,32.5,48,1
08-08-2024 18:00,Site D,Logistics,10,0,17.9,64.8,2
08-08-2024 20:00,Site C,Manufacturing,13,0,25.8,79.4,4
08-08-2024 20:00,Site C,Manufacturing,97,0,29.1,38,10
08-08-2024 21:00,Site A,Safety,49,0,37.6,86.6,5
08-08-2024 22:00,Site A,Safety,7,0,24.4,40,9
08-08-2024 23:00,Site A,Safety,32,0,31.2,60.6,10
08-08-2024 23:00,Site D,Logistics,35,0,28.5,56.4,2
08-08-2024 23:00,Site C,Logistics,66,0,32.3,56.4,3
09-08-2024 00:00,Site D,Safety,18,0,18.1,40.8,10
09-08-2024 01:00,Site C,Manufacturing,83,0,18.6,87.3,10
09-08-2024 02:00,Site D,Safety,29,0,30.4,67.5,4
09-08-2024 08:00,Site D,Safety,15,0,32.3,42.7,1
09-08-2024 08:00,Site B,Safety,70,0,34.7,46.5,1
09-08-2024 13:00,Site A,Logistics,89,0,32.7,71.5,4
09-08-2024 13:00,Site B,Manufacturing,25,0,37.1,85.6,2
09-08-2024 14:00,Site B,Manufacturing,52,0,19.8,75.1,4
09-08-2024 16:00,Site D,Logistics,22,0,19.9,53.7,10
09-08-2024 18:00,Site A,Safety,6,0,38.8,49.5,1
09-08-2024 18:00,Site C,Logistics,69,0,35.2,63.4,1
09-08-2024 22:00,Site B,Safety,88,0,15.7,41.2,8
09-08-2024 23:00,Site A,Logistics,53,0,21.4,60.3,8
09-08-2024 23:00,Site B,Safety,72,0,19.3,40.5,8
10-08-2024 02:00,Site A,Safety,34,0,19.4,32.5,10
10-08-2024 04:00,Site D,Safety,51,0,29.3,76.7,6
10-08-2024 05:00,Site D,Manufacturing,5,0,35,43.5,8
10-08-2024 06:00,Site B,Logistics,30,0,17.8,69.3,2
10-08-2024 09:00,Site A,Manufacturing,68,0,26.8,67.5,5
10-08-2024 12:00,Site C,Safety,98,0,36.1,67,7
10-08-2024 13:00,Site A,Manufacturing,20,0,16.5,55,5
10-08-2024 14:00,Site C,Manufacturing,69,0,31.4,45.8,9
10-08-2024 15:00,Site D,Safety,38,0,33.3,75.8,3
10-08-2024 16:00,Site B,Manufacturing,13,0,39.8,34.2,8
10-08-2024 20:00,Site C,Safety,76,0,36.5,75,7
10-08-2024 21:00,Site A,Safety,27,0,26.5,87.5,2
10-08-2024 21:00,Site C,Manufacturing,73,0,27.6,42.8,3
10-08-2024 23:00,Site C,Manufacturing,56,0,35.8,55.9,6
11-08-2024 08:00,Site C,Manufacturing,41,0,32.6,89.6,9
11-08-2024 08:00,Site C,Manufacturing,91,0,16.8,31.6,5
